SPECTRUM - MS
FTMS + p EI Full ms [40.0000-500.0000]
Scan #: 9042
RT: 13.2624916051041
Scan Number,m/z,Intensity,Relative,Segment Number,Flags
9042 - 9387,320.213023269079,19.1974400982241,7.81118554802685E-05,1,
9042 - 9387,58.8283418527226,19.196091790738,7.81063693946779E-05,1,
9042 - 9387,259.954942783383,19.1945399109681,7.81000550002747E-05,1,
9042 - 9387,117.180378517445,19.1856797687412,7.80640042484237E-05,1,
9042 - 9387,70.4316288180962,19.1855149437839,7.80633335973795E-05,1,
9042 - 9387,94.6976182199774,19.175556224989,7.80228128821541E-05,1,
9042 - 9387,204.048722220935,19.1754208209565,7.80222619409784E-05,1,
9042 - 9387,262.378023423705,19.1747043872558,7.80193468666038E-05,1,
9042 - 9387,241.648124836796,19.1739762044377,7.80163839866178E-05,1,
9042 - 9387,327.281119154426,19.166671818471,7.79866634020979E-05,1,
9042 - 9387,122.268107687661,19.1620109011414,7.79676987433207E-05,1,
9042 - 9387,256.99373448728,19.1610439037706,7.79637641583713E-05,1,
9042 - 9387,429.434339382479,19.1538280225968,7.79344036881981E-05,1,
9042 - 9387,341.747544962812,19.1463107594318,7.79038169343939E-05,1,
9042 - 9387,180.410765104993,19.1433569012769,7.7891798074581E-05,1,
9042 - 9387,111.98652856867,19.1313745671976,7.78430435352713E-05,1,
9042 - 9387,386.017761405163,19.1307068328938,7.78403266123287E-05,1,
9042 - 9387,234.96104611647,19.1229198216777,7.78086422892303E-05,1,
9042 - 9387,169.348751975398,19.1187008748482,7.77914759502115E-05,1,
9042 - 9387,463.700677265489,19.117360170098,7.7786020799152E-05,1,
9042 - 9387,459.375859428246,19.1172102269986,7.77854107004279E-05,1,
9042 - 9387,376.953130017772,19.1044196884106,7.77333676834116E-05,1,
9042 - 9387,453.761517859519,19.095679664315,7.76978056764172E-05,1,
9042 - 9387,50.6021498199952,19.0913332974514,7.76801208820604E-05,1,
9042 - 9387,121.606357649632,19.0871933486981,7.76632759758092E-05,1,
9042 - 9387,365.374763037045,19.0763284796694,7.76190682546216E-05,1,
9042 - 9387,165.506730590269,19.0762862846721,7.76188965687344E-05,1,
9042 - 9387,157.984943931585,19.0702961326155,7.75945234289118E-05,1,
9042 - 9387,177.974052878935,19.0688422668607,7.7588607840628E-05,1,
9042 - 9387,341.622913191844,19.0647540593831,7.75719734628137E-05,1,
9042 - 9387,136.964606661035,19.0597677116105,7.75516846704228E-05,1,
9042 - 9387,229.711200117389,19.0520917839999,7.75204523318856E-05,1,
9042 - 9387,239.808150661346,19.045591876655,7.74940050649291E-05,1,
9042 - 9387,167.370419406671,19.0388540362658,7.74665896797509E-05,1,
9042 - 9387,374.330075325432,19.0385251737861,7.74652515816315E-05,1,
9042 - 9387,307.635778479485,19.0378939001754,7.74626830124476E-05,1,
9042 - 9387,289.440350973188,19.0369112642316,7.74586847962044E-05,1,
9042 - 9387,67.854849982678,19.0357655278177,7.74540229456283E-05,1,
9042 - 9387,70.6222322495845,19.028437181728,7.74242048705235E-05,1,
9042 - 9387,134.283648157841,19.0269230892891,7.74180442277938E-05,1,
9042 - 9387,128.73878877976,19.0224365877192,7.73997892437727E-05,1,
9042 - 9387,70.0119911679744,19.022272817435,7.73991228840543E-05,1,
9042 - 9387,131.85699451151,19.022107497865,7.73984502204963E-05,1,
9042 - 9387,323.925453737575,19.0219346125128,7.73977467727671E-05,1,
9042 - 9387,215.276268239598,19.0187599499515,7.73848294889046E-05,1,
9042 - 9387,167.708587587023,19.0151537807044,7.73701564611661E-05,1,
9042 - 9387,367.28282270964,19.0146618787848,7.73681549770382E-05,1,
9042 - 9387,129.427464064458,19.0121871846092,7.73580857723519E-05,1,
9042 - 9387,275.164555976889,19.011203784705,7.73540844476543E-05,1,
9042 - 9387,405.805625075955,19.0104769792675,7.73511271720485E-05,1,
9042 - 9387,187.267948971702,19.0087076181851,7.73439278748269E-05,1,
9042 - 9387,151.100063813045,18.9963671478288,7.7293716126172E-05,1,
9042 - 9387,56.6871372025545,18.994555159421,7.72863433839772E-05,1,
9042 - 9387,458.71389176661,18.9881690597611,7.72603591855024E-05,1,
9042 - 9387,353.794043219639,18.983909166037,7.72430262389621E-05,1,
9042 - 9387,61.4637829584001,18.9783900157949,7.72205695434921E-05,1,
9042 - 9387,424.517471604023,18.9768540841696,7.72143200399891E-05,1,
9042 - 9387,316.454883287352,18.9766002766405,7.72132873305792E-05,1,
9042 - 9387,53.2057509164776,18.976070506432,7.72111317653713E-05,1,
9042 - 9387,64.9154865935241,18.9699345139289,7.71861652199789E-05,1,
9042 - 9387,109.312116943041,18.9675825215673,7.71765952728141E-05,1,
9042 - 9387,353.985911233178,18.9652536388589,7.71671193557845E-05,1,
9042 - 9387,114.797708993785,18.9648251189263,7.71653757646141E-05,1,
9042 - 9387,480.247486904174,18.9620281278495,7.71539951762831E-05,1,
9042 - 9387,155.39380553761,18.9611154767505,7.71502817191563E-05,1,
9042 - 9387,275.293603609152,18.9580900414474,7.7137971621354E-05,1,
9042 - 9387,236.415467324243,18.9579311548565,7.71373251327409E-05,1,
9042 - 9387,397.260846297833,18.954000229883,7.71213307167217E-05,1,
9042 - 9387,159.70219665141,18.9538084011887,7.71205501910281E-05,1,
9042 - 9387,144.126002980657,18.952763802496,7.71162998565201E-05,1,
9042 - 9387,159.090914895498,18.9512337974497,7.71100744674864E-05,1,
9042 - 9387,62.0698833479311,18.9370169869676,7.70522281379712E-05,1,
9042 - 9387,119.172079055857,18.9298142179018,7.70229210192384E-05,1,
9042 - 9387,109.703674444793,18.9280223017064,7.70156299482325E-05,1,
9042 - 9387,117.274039318866,18.9267440919018,7.70104290808764E-05,1,
9042 - 9387,223.710390353074,18.9260342528699,7.70075408393403E-05,1,
9042 - 9387,265.188586352969,18.922700672059,7.69939769380494E-05,1,
9042 - 9387,143.342981192081,18.9215421464346,7.69892630498601E-05,1,
9042 - 9387,176.272757221827,18.9193512502606,7.69803485818663E-05,1,
9042 - 9387,456.248292310609,18.9149753798492,7.69625437414594E-05,1,
9042 - 9387,186.257275209345,18.9113033269379,7.69476026417682E-05,1,
9042 - 9387,287.23205496514,18.9093079245025,7.69394836120505E-05,1,
9042 - 9387,271.682944064721,18.907904246306,7.69337722303317E-05,1,
9042 - 9387,125.745971976921,18.9052398838296,7.69229312903086E-05,1,
9042 - 9387,145.648338207458,18.9037919269528,7.69170397444709E-05,1,
9042 - 9387,289.324844759441,18.903428988381,7.69155629952207E-05,1,
9042 - 9387,175.211852337219,18.9021874753233,7.69105114420949E-05,1,
9042 - 9387,442.688379278454,18.9018226700479,7.69090270974736E-05,1,
9042 - 9387,408.45736710425,18.8971341885675,7.68899502837971E-05,1,
9042 - 9387,259.046097274675,18.8903200938892,7.68622246299591E-05,1,
9042 - 9387,208.47759124426,18.880810563232,7.68235316021084E-05,1,
9042 - 9387,140.541240096415,18.8740060352205,7.67958448737778E-05,1,
9042 - 9387,103.178927422828,18.8667434945787,7.67662945523739E-05,1,
9042 - 9387,202.463395597476,18.8621612571139,7.67476500316049E-05,1,
9042 - 9387,187.950638297999,18.8601281018235,7.6739377390492E-05,1,
9042 - 9387,167.765771563927,18.8564088564167,7.6724244270752E-05,1,
9042 - 9387,442.547187396879,18.8487404832536,7.66930426702666E-05,1,
9042 - 9387,58.9269345874146,18.8426144739357,7.66681167451402E-05,1,
9042 - 9387,150.546973523548,18.840588287,7.66598724573452E-05,1,
9042 - 9387,480.350180415184,18.8405416762915,7.66596828045107E-05,1,
9042 - 9387,358.439398857333,18.8395340607602,7.66555829496155E-05,1,
9042 - 9387,57.629281981068,18.8379175944063,7.66490057609084E-05,1,
9042 - 9387,124.866178307845,18.8310166940887,7.66209269063562E-05,1,
9042 - 9387,265.391339625284,18.8257114070599,7.65993403921357E-05,1,
9042 - 9387,67.2043863281877,18.8225020807313,7.65862820659688E-05,1,
9042 - 9387,208.95940971226,18.8168393592196,7.65632411979113E-05,1,
9042 - 9387,428.181021929559,18.811492595174,7.65414859191723E-05,1,
9042 - 9387,431.574814178475,18.8098490466537,7.65347985366962E-05,1,
9042 - 9387,300.573286683516,18.80444135784,7.65127953630996E-05,1,
9042 - 9387,273.660009750431,18.8041816336911,7.65117385797431E-05,1,
9042 - 9387,370.060397208146,18.8038664232824,7.65104560301026E-05,1,
9042 - 9387,264.962362419891,18.8028454079589,7.65063016532179E-05,1,
9042 - 9387,187.337824591033,18.7947996254129,7.6473564423658E-05,1,
9042 - 9387,161.695821579019,18.7937982678306,7.6469490031533E-05,1,
9042 - 9387,71.5373531546726,18.7806659519201,7.64160563676034E-05,1,
9042 - 9387,174.127816820072,18.7805593940646,7.64156227977226E-05,1,
9042 - 9387,275.134722296471,18.778664801193,7.64079139488438E-05,1,
9042 - 9387,463.41212298278,18.7774756838128,7.6403075586829E-05,1,
9042 - 9387,133.915256155666,18.7774511351594,7.64029757015916E-05,1,
9042 - 9387,83.843550858722,18.7721757819293,7.63815109840558E-05,1,
9042 - 9387,63.6433547200336,18.7693161713323,7.63698756051436E-05,1,
9042 - 9387,322.410552339768,18.7684501238577,7.63663517720272E-05,1,
9042 - 9387,200.859216536695,18.76777844047,7.63636187807823E-05,1,
9042 - 9387,150.952010843105,18.7673039386669,7.63616880954368E-05,1,
9042 - 9387,472.897997486149,18.7626219120435,7.63426375457236E-05,1,
9042 - 9387,439.818564553696,18.7566360620899,7.63182819105912E-05,1,
9042 - 9387,279.021376393546,18.7561452617552,7.63162849086671E-05,1,
9042 - 9387,211.07308708436,18.7560720214456,7.63159869034933E-05,1,
9042 - 9387,163.075491959335,18.7501707851499,7.62919755501914E-05,1,
9042 - 9387,147.689254017882,18.7471638832227,7.62797408622551E-05,1,
9042 - 9387,214.504099779637,18.7343751909346,7.62277053575901E-05,1,
9042 - 9387,186.803440626443,18.7296226704455,7.62083679776208E-05,1,
9042 - 9387,330.315845268225,18.7175707045623,7.61593301156715E-05,1,
9042 - 9387,336.081378247768,18.7164108929416,7.61546109949324E-05,1,
9042 - 9387,187.704701655057,18.7142233100697,7.61457100083288E-05,1,
9042 - 9387,67.1623605462604,18.7128402750116,7.61400826208214E-05,1,
9042 - 9387,190.078900934947,18.7118101696555,7.6135891257791E-05,1,
9042 - 9387,455.947690584886,18.7112314784813,7.61335366396159E-05,1,
9042 - 9387,365.302834222509,18.7087547385185,7.61234591108912E-05,1,
9042 - 9387,249.249473444877,18.7036111867387,7.61025306760986E-05,1,
9042 - 9387,435.809143707888,18.6973574876463,7.60770851980963E-05,1,
9042 - 9387,61.0635087864372,18.6963704835566,7.60730692084426E-05,1,
9042 - 9387,251.935445110758,18.6963381057751,7.60729374675135E-05,1,
9042 - 9387,355.299537296172,18.6952923188567,7.60686822982715E-05,1,
9042 - 9387,215.777711957044,18.6888598764943,7.60425095374436E-05,1,
9042 - 9387,462.012264655247,18.6887957639178,7.60422486718135E-05,1,
9042 - 9387,423.58749079802,18.6886598747099,7.6041695756523E-05,1,
9042 - 9387,118.645897854666,18.6879131070084,7.60386572570938E-05,1,
9042 - 9387,276.887688104073,18.687291340486,7.60361273710002E-05,1,
9042 - 9387,453.857708214191,18.6857503405573,7.60298572452379E-05,1,
9042 - 9387,116.195527559034,18.6793393280669,7.60037716797372E-05,1,
9042 - 9387,128.85953878611,18.6772860780002,7.59954172756265E-05,1,
9042 - 9387,102.053386883369,18.673515010992,7.59800733006147E-05,1,
9042 - 9387,361.091343786941,18.6732660131984,7.59790601613856E-05,1,
9042 - 9387,218.829954903702,18.67286598159,7.59774324854545E-05,1,
9042 - 9387,404.929355247015,18.6726552942953,7.59765752265997E-05,1,
9042 - 9387,350.513289999719,18.6702679301471,7.59668613562935E-05,1,
9042 - 9387,354.797931468869,18.6692637302325,7.59627753990931E-05,1,
9042 - 9387,79.1320562830625,18.6641158127445,7.59418292008089E-05,1,
9042 - 9387,60.0198565091425,18.6631337900242,7.5937833479691E-05,1,
9042 - 9387,250.932313411269,18.6619336530391,7.59329502803551E-05,1,
9042 - 9387,452.966072412325,18.6584648742753,7.5918836276399E-05,1,
9042 - 9387,147.494919465285,18.6532471751661,7.58976061458884E-05,1,
9042 - 9387,72.2692684367495,18.6497715774419,7.58834643964808E-05,1,
9042 - 9387,173.873019955557,18.6473801669707,7.58737340622193E-05,1,
9042 - 9387,304.497325726019,18.6466099847587,7.58706002922308E-05,1,
9042 - 9387,330.446523522141,18.6449874951002,7.58639985954901E-05,1,
9042 - 9387,212.021130078171,18.6449163668054,7.5863709183826E-05,1,
9042 - 9387,399.855146763468,18.6392996984499,7.58408556999961E-05,1,
9042 - 9387,411.832002669355,18.6379074708038,7.58351909090586E-05,1,
9042 - 9387,166.349024101415,18.6311860073498,7.5807842159473E-05,1,
9042 - 9387,61.7752748379578,18.62647580557,7.57886769687588E-05,1,
9042 - 9387,160.442950986683,18.6263905732053,7.57883301694918E-05,1,
9042 - 9387,211.933930297456,18.6185430284766,7.57563995435027E-05,1,
9042 - 9387,117.668440953588,18.6144383815937,7.5739698275913E-05,1,
9042 - 9387,119.894460567193,18.6105996190459,7.57240788566666E-05,1,
9042 - 9387,137.082243116915,18.606615853125,7.57078694377913E-05,1,
9042 - 9387,373.883468634547,18.5954652407601,7.56624990646008E-05,1,
9042 - 9387,128.796400053205,18.5881389398842,7.56326893112013E-05,1,
9042 - 9387,100.060154512285,18.5864296088256,7.56257342682407E-05,1,
9042 - 9387,139.772034366958,18.5749810921149,7.55791517615009E-05,1,
9042 - 9387,168.6603136702,18.5749697338665,7.55791055462839E-05,1,
9042 - 9387,73.1024846209127,18.5705117542165,7.55609666141982E-05,1,
9042 - 9387,424.476849650508,18.5690755192584,7.55551227633044E-05,1,
9042 - 9387,176.464000364565,18.5679563609755,7.55505690556428E-05,1,
9042 - 9387,273.421343573379,18.5630116845901,7.55304498186388E-05,1,
9042 - 9387,246.797125697743,18.5586065885165,7.55125260628607E-05,1,
9042 - 9387,390.431696747069,18.5557575397519,7.55009336586541E-05,1,
9042 - 9387,433.167108404752,18.5534708283641,7.54916293311741E-05,1,
9042 - 9387,399.452311866284,18.5438097458221,7.54523196586636E-05,1,
9042 - 9387,103.017438237216,18.5413581990435,7.54423446376869E-05,1,
9042 - 9387,203.493893280428,18.5393589653028,7.5434210018893E-05,1,
9042 - 9387,329.38775567135,18.5376283465152,7.54271683589665E-05,1,
9042 - 9387,73.2828907997503,18.535854346953,7.54199501883816E-05,1,
9042 - 9387,252.478086679803,18.5310934427654,7.54005786962473E-05,1,
9042 - 9387,326.215017331302,18.528697604732,7.53908303468185E-05,1,
9042 - 9387,176.087237143489,18.5244252035355,7.53734465090198E-05,1,
9042 - 9387,332.617096019785,18.5200134924939,7.53554958378084E-05,1,
9042 - 9387,77.7032426951293,18.5197295515887,7.53543405196601E-05,1,
9042 - 9387,203.056518150995,18.5164205270237,7.53408765344995E-05,1,
9042 - 9387,204.684138556926,18.5159515109353,7.53389681698047E-05,1,
9042 - 9387,61.6928274934008,18.5148920941497,7.53346575424278E-05,1,
9042 - 9387,111.926804280566,18.5129559969402,7.53267798178642E-05,1,
9042 - 9387,86.1250400988528,18.5129274273153,7.53266635718231E-05,1,
9042 - 9387,193.113768472859,18.511000467342,7.53188230254699E-05,1,
9042 - 9387,397.628102086377,18.5097806309043,7.5313859671656E-05,1,
9042 - 9387,193.612066575472,18.503870066219,7.52898103623656E-05,1,
9042 - 9387,199.25755986761,18.5036211530093,7.52887975672968E-05,1,
9042 - 9387,324.790757918399,18.5031856862254,7.52870257103035E-05,1,
9042 - 9387,254.004297134879,18.5014853998613,7.52801074690136E-05,1,
9042 - 9387,488.875184758404,18.4964483319947,7.52596123032401E-05,1,
9042 - 9387,127.971467007493,18.4886719618433,7.52279712772327E-05,1,
9042 - 9387,445.051502380391,18.4817993474233,7.52000075142725E-05,1,
9042 - 9387,220.67723374872,18.4806030400009,7.51951398969231E-05,1,
9042 - 9387,58.1316403547577,18.4791998200043,7.51894303795593E-05,1,
9042 - 9387,253.056905693685,18.4781145586655,7.5185014594099E-05,1,
9042 - 9387,228.746573090408,18.4765894751575,7.51788092301568E-05,1,
9042 - 9387,171.744708882387,18.4656795052319,7.51344179993591E-05,1,
9042 - 9387,454.428436369546,18.4644255707472,7.51293159050827E-05,1,
9042 - 9387,69.1426088470417,18.4606893343898,7.51141136514021E-05,1,
9042 - 9387,252.434970475429,18.4523432341017,7.50801544685009E-05,1,
9042 - 9387,55.5854648045974,18.4485745189486,7.50648200628783E-05,1,
9042 - 9387,344.905900363755,18.4477090163312,7.50612984467138E-05,1,
9042 - 9387,140.023034985203,18.4420587721165,7.50383083471345E-05,1,
9042 - 9387,411.392146095511,18.4388290202547,7.50251669121631E-05,1,
9042 - 9387,154.750785681688,18.4387098891761,7.50246821834938E-05,1,
9042 - 9387,326.160117540129,18.4382051666958,7.50226285341927E-05,1,
9042 - 9387,118.059565737149,18.4366817520057,7.50164299604504E-05,1,
9042 - 9387,207.866328364646,18.4290284218891,7.49852895681402E-05,1,
9042 - 9387,58.1890001152438,18.4260577643032,7.49732023536551E-05,1,
9042 - 9387,372.753296941626,18.4233752281881,7.49622874674896E-05,1,
9042 - 9387,285.918917666988,18.4199222285727,7.49482376668104E-05,1,
9042 - 9387,455.97752989229,18.4194655097092,7.49463793379042E-05,1,
9042 - 9387,66.3099849816207,18.4154269343768,7.49299469067519E-05,1,
9042 - 9387,71.7863446103552,18.4120733458875,7.49163015968524E-05,1,
9042 - 9387,269.380415277921,18.4105577809075,7.49101349625469E-05,1,
9042 - 9387,440.805406007759,18.4077005273404,7.48985091740794E-05,1,
9042 - 9387,168.628667383197,18.4003423649655,7.48685697804369E-05,1,
9042 - 9387,57.99622355414,18.3990665080497,7.48633784866752E-05,1,
9042 - 9387,87.0126481859514,18.3972905394279,7.48561523042459E-05,1,
9042 - 9387,81.3247727433595,18.3940317102271,7.48428925574118E-05,1,
9042 - 9387,240.134407803359,18.3920857794396,7.4834974821314E-05,1,
9042 - 9387,85.067860197262,18.3920463618763,7.48348144364404E-05,1,
9042 - 9387,64.8879056303508,18.3904726788149,7.48284113273156E-05,1,
9042 - 9387,497.939362088068,18.3885038876662,7.48204005754188E-05,1,
9042 - 9387,294.627989250039,18.3762387171832,7.47704952120314E-05,1,
9042 - 9387,224.98637244775,18.3677867310963,7.47361051937603E-05,1,
9042 - 9387,55.5367318141738,18.3670628107567,7.47331596572379E-05,1,
9042 - 9387,293.789870577553,18.3640185591514,7.47207729983799E-05,1,
9042 - 9387,467.187872050958,18.3615422743674,7.47106973217177E-05,1,
9042 - 9387,243.020561035351,18.3600022273886,7.47044310733833E-05,1,
9042 - 9387,335.881924551182,18.3592866534502,7.4701519497268E-05,1,
9042 - 9387,53.6291875054329,18.3582044221072,7.46971160404618E-05,1,
9042 - 9387,71.6682253597879,18.3550916497766,7.46844505797972E-05,1,
9042 - 9387,482.830334612648,18.3490643510868,7.46599262952161E-05,1,
9042 - 9387,473.033313365442,18.3463043315459,7.46486961391953E-05,1,
9042 - 9387,79.9818189580476,18.345486604447,7.46453689153237E-05,1,
9042 - 9387,114.583003678864,18.3377413653662,7.46138545575426E-05,1,
9042 - 9387,105.343111221754,18.3297288275988,7.45812525966084E-05,1,
9042 - 9387,310.584026944252,18.3292490009198,7.45793002450438E-05,1,
9042 - 9387,241.847971912959,18.3192845331408,7.45387561379595E-05,1,
9042 - 9387,429.581207130894,18.3187219215372,7.45364669454396E-05,1,
9042 - 9387,306.798293073352,18.3096653417761,7.44996169151325E-05,1,
9042 - 9387,127.0416490343,18.3051518347413,7.44812520494309E-05,1,
9042 - 9387,77.0070247653285,18.3010956845636,7.44647481085478E-05,1,
9042 - 9387,58.3376038017657,18.3000148760362,7.44603504409913E-05,1,
9042 - 9387,302.757521799682,18.2909022814298,7.44232724936555E-05,1,
9042 - 9387,185.220540182579,18.289290308874,7.44167135896204E-05,1,
9042 - 9387,156.842313506418,18.28549844761,7.4401285005521E-05,1,
9042 - 9387,107.002307416591,18.2851793726979,7.43999867317253E-05,1,
9042 - 9387,205.084603597273,18.2847388624325,7.43981943534699E-05,1,
9042 - 9387,303.699547175744,18.2819596696708,7.4386886184139E-05,1,
9042 - 9387,71.3459171438158,18.2813848668728,7.43845473872547E-05,1,
9042 - 9387,249.423586731593,18.280002575298,7.43789230248828E-05,1,
9042 - 9387,171.06280483373,18.2731196795047,7.43509174283689E-05,1,
9042 - 9387,153.173114132539,18.270528968964,7.43403761683721E-05,1,
9042 - 9387,150.823008612843,18.2650757584739,7.43181877730694E-05,1,
9042 - 9387,286.938491340643,18.2644428346373,7.43156124893335E-05,1,
9042 - 9387,309.911288957349,18.2612585077163,7.43026558824638E-05,1,
9042 - 9387,200.900654419679,18.2607191312729,7.4300461230751E-05,1,
9042 - 9387,207.078799303151,18.2601233458221,7.42980370582158E-05,1,
9042 - 9387,273.53569429028,18.2580479009845,7.42895923465051E-05,1,
9042 - 9387,119.567616114849,18.2566728921682,7.42839976167184E-05,1,
9042 - 9387,60.7007366997935,18.2536758017582,7.42718028505535E-05,1,
9042 - 9387,197.516840912895,18.2528899164742,7.42686051868329E-05,1,
9042 - 9387,65.1206976220644,18.2495949344025,7.42551983387284E-05,1,
9042 - 9387,358.523504409246,18.2452734907902,7.42376149537988E-05,1,
9042 - 9387,212.155193198116,18.2446869603136,7.42352284385347E-05,1,
9042 - 9387,141.750375561023,18.2437579933703,7.42314485943864E-05,1,
9042 - 9387,302.350395349202,18.2427542617436,7.42273645425877E-05,1,
9042 - 9387,413.393002652769,18.2411239140755,7.42207308726407E-05,1,
9042 - 9387,197.34923602699,18.2395403946568,7.42142877406737E-05,1,
9042 - 9387,321.637920727681,18.2362806509014,7.42010242726373E-05,1,
9042 - 9387,155.743773327871,18.2285187046661,7.41694419356447E-05,1,
9042 - 9387,481.236846134867,18.2220683463503,7.41431962771619E-05,1,
9042 - 9387,223.774380126049,18.2213986182309,7.41404712416466E-05,1,
9042 - 9387,71.4284821296449,18.2204827216208,7.41367445789623E-05,1,
9042 - 9387,499.110067778637,18.2166486580337,7.41211442791681E-05,1,
9042 - 9387,92.921975681139,18.2154733881132,7.41163622606429E-05,1,
9042 - 9387,499.268359453196,18.213566894998,7.41086049912402E-05,1,
9042 - 9387,240.113550462549,18.2121203938375,7.41027193685207E-05,1,
9042 - 9387,66.6068403505476,18.200118462021,7.40538850885991E-05,1,
9042 - 9387,449.979590226683,18.1942607964475,7.40300510188277E-05,1,
9042 - 9387,102.337906673039,18.1940827218378,7.40293264566932E-05,1,
9042 - 9387,304.654204844946,18.1893449847605,7.40100492284799E-05,1,
9042 - 9387,187.741660371438,18.1892545065916,7.40096810847265E-05,1,
9042 - 9387,200.095479222367,18.1818054972165,7.39793720466044E-05,1,
9042 - 9387,305.96139478047,18.1806913943907,7.39748389089324E-05,1,
9042 - 9387,445.486234500384,18.1780404250089,7.39640524636473E-05,1,
9042 - 9387,60.4538185145377,18.1744386420871,7.39493972832889E-05,1,
9042 - 9387,130.868379306103,18.1713945541914,7.39370112905438E-05,1,
9042 - 9387,397.508720976105,18.1697906631139,7.393048526898E-05,1,
9042 - 9387,320.659775914961,18.168895324357,7.39268422534932E-05,1,
9042 - 9387,138.756163942581,18.1647163159213,7.39098384185388E-05,1,
9042 - 9387,314.600782095678,18.1635991637174,7.39052928733487E-05,1,
9042 - 9387,271.507501225952,18.1579518663001,7.38823147638996E-05,1,
9042 - 9387,148.549933433401,18.155866647445,7.3873830282999E-05,1,
9042 - 9387,332.162017580828,18.1530998300599,7.38625724674456E-05,1,
9042 - 9387,73.5760380985083,18.1528515826035,7.38615623812396E-05,1,
9042 - 9387,67.831985498673,18.1511154067437,7.38544981103183E-05,1,
9042 - 9387,463.750580766514,18.1501141419389,7.38504240956929E-05,1,
9042 - 9387,201.933930602179,18.1453104738898,7.38308786030383E-05,1,
9042 - 9387,432.459566081539,18.1452564328169,7.38306587170295E-05,1,
9042 - 9387,140.517065075758,18.1450892924929,7.38299786450637E-05,1,
9042 - 9387,252.186988463599,18.1432708825537,7.38225797745031E-05,1,
9042 - 9387,188.109696560787,18.1425848824045,7.38197885302415E-05,1,
9042 - 9387,178.066367419862,18.1408082879055,7.38125598012004E-05,1,
9042 - 9387,131.448050817022,18.1403007529418,7.38104947082747E-05,1,
9042 - 9387,141.171343446764,18.1318059709617,7.37759305591504E-05,1,
9042 - 9387,252.117647321696,18.1302750144975,7.37697012989226E-05,1,
9042 - 9387,60.2623650293701,18.1287991042864,7.37636960146493E-05,1,
9042 - 9387,443.706085713818,18.1171043319486,7.37161115261939E-05,1,
9042 - 9387,324.564379470056,18.1150637135698,7.37078085187574E-05,1,
9042 - 9387,125.040390368755,18.1077034324211,7.36778605041034E-05,1,
9042 - 9387,71.6027289742545,18.0952742799947,7.36272879197846E-05,1,
9042 - 9387,62.9070951697311,18.0928913336804,7.36175920250627E-05,1,
9042 - 9387,155.236891099915,18.0902904516535,7.36070093786284E-05,1,
9042 - 9387,169.714334017906,18.090018690291,7.36059036174351E-05,1,
9042 - 9387,294.415271673972,18.0885723523439,7.36000186588094E-05,1,
9042 - 9387,203.048830451175,18.08153490185,7.3571384199573E-05,1,
9042 - 9387,169.787399573716,18.0812883065114,7.35703808356167E-05,1,
9042 - 9387,405.693510155568,18.0806893549388,7.35679437805492E-05,1,
9042 - 9387,301.880898846181,18.0800991878258,7.35655424682906E-05,1,
9042 - 9387,317.04802811115,18.0773061164572,7.35541778287357E-05,1,
9042 - 9387,347.682319072803,18.0771760117718,7.35536484499056E-05,1,
9042 - 9387,177.716543779685,18.0705632627044,7.35267420448414E-05,1,
9042 - 9387,283.506061811241,18.0654996273964,7.35061387796475E-05,1,
9042 - 9387,125.575976293224,18.0599952085756,7.3483742024391E-05,1,
9042 - 9387,393.63768295055,18.0584767895767,7.34775637774584E-05,1,
9042 - 9387,62.1510910368831,18.0495178173834,7.34411108994896E-05,1,
9042 - 9387,347.58659059543,18.0477788605294,7.34340353130689E-05,1,
9042 - 9387,281.467649184961,18.0477592766516,7.34339556288493E-05,1,
9042 - 9387,168.167043734546,18.0468953568927,7.34304404531275E-05,1,
9042 - 9387,221.226282873061,18.0457404576597,7.34257413202472E-05,1,
9042 - 9387,62.3493285882067,18.0439345482319,7.34183933126217E-05,1,
9042 - 9387,188.649944180406,18.0407688389885,7.34055124586304E-05,1,
9042 - 9387,255.515395340647,18.0394584434173,7.34001806316289E-05,1,
9042 - 9387,130.57211783108,18.0390115660547,7.33983623464935E-05,1,
9042 - 9387,442.696989357663,18.0386841339476,7.33970300683722E-05,1,
9042 - 9387,389.612275561321,18.0335485368128,7.33761339999822E-05,1,
9042 - 9387,284.184205603525,18.0323144526298,7.3371112673969E-05,1,
9042 - 9387,385.722273302702,18.0248027442184,7.33405485217262E-05,1,
9042 - 9387,142.883825459455,18.0173545143395,7.33102426552716E-05,1,
9042 - 9387,214.792891713883,18.0150520203468,7.33008741104509E-05,1,
9042 - 9387,426.839449887417,18.0120541044631,7.32886759855418E-05,1,
9042 - 9387,71.6216270525747,18.0111281886521,7.32849085560488E-05,1,
9042 - 9387,203.370104592031,18.0019372885737,7.32475119940605E-05,1,
9042 - 9387,65.0439615196185,17.9986082899328,7.32339667370155E-05,1,
9042 - 9387,151.211218682386,17.9913677154472,7.32045057930086E-05,1,
9042 - 9387,268.453013397023,17.9881508059824,7.31914166120591E-05,1,
9042 - 9387,162.030843982434,17.9782899083351,7.31512939182003E-05,1,
9042 - 9387,60.9632149361364,17.9775723689395,7.31483743448988E-05,1,
9042 - 9387,58.204093357702,17.97623902053,7.31429491258209E-05,1,
9042 - 9387,291.37584299743,17.9761521171857,7.31425955275581E-05,1,
9042 - 9387,413.242367780302,17.9754266743384,7.31396437961522E-05,1,
